Treads,App,Time,Energy,CO2eq,travelled
2,streamcluster,429.6314,0.0095,0.9294,0.0087
4,streamcluster,226.6964,0.0053,0.5192,0.0048
6,streamcluster,158.5982,0.0039,0.3821,0.0036
8,streamcluster,124.2928,0.0032,0.3126,0.0029
10,streamcluster,103.7883,0.0028,0.2707,0.0025
12,streamcluster,90.2251,0.0025,0.2432,0.0023
14,streamcluster,80.6435,0.0023,0.31,0.0029
16,streamcluster,76.1345,0.0022,0.3004,0.0028
